date,prev_date,code,continuous_symbol,contract,old_contract,roll_flag,open,high,low,close,volume,oi,open_oi,prev_same_open,prev_same_high,prev_same_low,prev_same_close,prev_same_volume,prev_same_oi,prev_same_open_oi,prev_active_open,prev_active_high,prev_active_low,prev_active_close,prev_active_volume,prev_active_oi,prev_active_open_oi,next_date,next_same_open,next_same_high,next_same_low,next_same_close,next_same_volume,next_same_oi,next_same_open_oi,return_link_ok,stitched_return,stitched_log_return,open_from_prev_return,open_from_prev_log,high_from_prev_return,high_from_prev_log,low_from_prev_return,low_from_prev_log,close_from_prev_return,close_from_prev_log,intraday_return,intraday_log_return,log_high_low_range,naive_mapped_log_return,roll_basis_log,roll_basis_return,return_decomposition_error,linked_prev_close,linked_factor,linked_open,linked_high,linked_low,linked_close,linked_log_return,linked_return_error,volume_same_log_change,oi_same_log_change,open_oi_same_log_change,is_roll,days_since_roll,target_next_main_log_return,target_next_main_return,target_hold_current_log_return,target_hold_current_return,target_next_open_close_log_return,target_next_open_close_return,target_next_open_gap_log,forward_label_available
2026-04-24,2026-04-23,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16225.0,16285.0,16145.0,16195.0,482495.0,815586.0,833087.0,16230.0,16430.0,16120.0,16285.0,675407.0,833087.0,824525.0,16230.0,16430.0,16120.0,16285.0,675407.0,833087.0,824525.0,2026-04-27,16180.0,16470.0,16130.0,16420.0,644289.0,858194.0,815586.0,True,-0.005526558182376462,-0.005541886104904137,-0.003684372121584234,-0.0036911761380427066,0.0,0.0,-0.008596868283696657,-0.00863403451795719,-0.005526558182376462,-0.005541886104904137,-0.001848998459167972,-0.0018507099668614302,0.00863403451795719,-0.005541886104904137,0.0,0.0,0.0,80.64382597773532,0.004952031070171036,80.34670411352505,80.64382597773532,79.95054162791136,80.19814318141992,-0.005541886104904137,0.0,-0.3363443221247717,-0.021231179456600913,0.010330603078346101,0,11.0,0.013797551400990926,0.013893176906452531,0.013797551400990926,0.013893176906452531,0.01472419239393652,0.014833127317676054,-0.0009266409929455932,True
2026-04-27,2026-04-24,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16180.0,16470.0,16130.0,16420.0,644289.0,858194.0,815586.0,16225.0,16285.0,16145.0,16195.0,482495.0,815586.0,833087.0,16225.0,16285.0,16145.0,16195.0,482495.0,815586.0,833087.0,2026-04-28,16430.0,16480.0,16270.0,16420.0,503828.0,848846.0,858194.0,True,0.013893176906452531,0.013797551400990926,-0.0009262117937635095,-0.0009266409929455932,0.01698054955233097,0.016837991566257315,-0.004013584439641837,-0.004021660486174028,0.013893176906452531,0.013797551400990926,0.014833127317676054,0.01472419239393652,0.020859652052431343,0.013797551400990926,0.0,0.0,0.0,80.19814318141992,0.004952031070171036,80.12386271536735,81.55995172571696,79.8762611618588,81.31235017220841,0.01379755140098915,-1.7763568394002505e-15,0.28917630471475064,0.05092324700530604,-0.021231179456600913,0,12.0,0.0,0.0,0.0,0.0,-0.0006088280248945921,-0.000608642726719455,0.0006088280248945921,True
2026-04-28,2026-04-27,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16430.0,16480.0,16270.0,16420.0,503828.0,848846.0,858194.0,16180.0,16470.0,16130.0,16420.0,644289.0,858194.0,815586.0,16180.0,16470.0,16130.0,16420.0,644289.0,858194.0,815586.0,2026-04-29,16485.0,16485.0,16305.0,16385.0,391367.0,828311.0,848846.0,True,0.0,0.0,0.0006090133982947776,0.0006088280248945921,0.0036540803897686658,0.0036474204570424718,-0.009135200974421442,-0.009177182793337124,0.0,0.0,-0.000608642726719455,-0.0006088280248945921,0.012824603250379596,0.0,0.0,0.0,0.0,81.31235017220841,0.004952031070171036,81.36187048291012,81.60947203641867,80.56954551168275,81.31235017220841,0.0,0.0,-0.24591201051732448,-0.010952388335622842,0.05092324700530604,0,13.0,-0.0021338218735049708,-0.0021315468940317217,-0.0021338218735049708,-0.0021315468940317217,-0.006084594372916641,-0.006066120715802259,0.00395077249941167,True
2026-04-29,2026-04-28,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16485.0,16485.0,16305.0,16385.0,391367.0,828311.0,848846.0,16430.0,16480.0,16270.0,16420.0,503828.0,848846.0,858194.0,16430.0,16480.0,16270.0,16420.0,503828.0,848846.0,858194.0,2026-04-30,16345.0,16580.0,16325.0,16555.0,438816.0,831818.0,828311.0,True,-0.0021315468940317217,-0.0021338218735049708,0.003958587088916055,0.00395077249941167,0.003958587088916055,0.00395077249941167,-0.007003654080389721,-0.007028294782999822,-0.0021315468940317217,-0.0021338218735049708,-0.006066120715802259,-0.006084594372916641,0.010979067282411492,-0.0021338218735049708,0.0,0.0,0.0,81.31235017220841,0.004952031070171036,81.63423219176953,81.63423219176953,80.74286659913874,81.13902908475242,-0.0021338218735040826,8.881784197001252e-16,-0.2525886309595773,-0.024489063053273696,-0.010952388335622842,0,14.0,0.010321888848432437,0.010375343301800344,0.010321888848432437,0.010375343301800344,0.012766130823036903,0.012847965738758127,-0.0024442419746044663,True
2026-04-30,2026-04-29,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16345.0,16580.0,16325.0,16555.0,438816.0,831818.0,828311.0,16485.0,16485.0,16305.0,16385.0,391367.0,828311.0,848846.0,16485.0,16485.0,16305.0,16385.0,391367.0,828311.0,848846.0,2026-05-06,16840.0,16955.0,16680.0,16715.0,543123.0,830757.0,831818.0,True,0.010375343301800344,0.010321888848432437,-0.0024412572474824534,-0.0024442419746044663,0.011901129081477002,0.011830867556371416,-0.0036618858712237357,-0.003668606988282974,0.010375343301800344,0.010321888848432437,0.012847965738758127,0.012766130823036903,0.01549947454465439,0.010321888848432437,0.0,0.0,0.0,81.13902908475242,0.004952031070171036,80.94094784194557,82.10467514343577,80.84190722054215,81.98087436668149,0.010321888848431549,-8.881784197001252e-16,0.11443417584723647,0.0042249740734661145,-0.024489063053273696,0,15.0,0.009618348872852067,0.009664753850800345,0.009618348872852067,0.009664753850800345,-0.007450488942117417,-0.007422802850356347,0.017068837814969484,True
2026-05-06,2026-04-30,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16840.0,16955.0,16680.0,16715.0,543123.0,830757.0,831818.0,16345.0,16580.0,16325.0,16555.0,438816.0,831818.0,828311.0,16345.0,16580.0,16325.0,16555.0,438816.0,831818.0,828311.0,2026-05-07,16630.0,16920.0,16610.0,16640.0,741521.0,846056.0,830757.0,True,0.009664753850800345,0.009618348872852067,0.017215342796738087,0.017068837814969484,0.024161884627000862,0.023874604578391967,0.007550588945937742,0.007522225931390736,0.009664753850800345,0.009618348872852067,-0.007422802850356347,-0.007450488942117417,0.01635237864700123,0.009618348872852067,0.0,0.0,0.0,81.98087436668149,0.004952031070171036,83.39220322168023,83.96168679474991,82.59987825045287,82.77319933790886,0.009618348872852955,8.881784197001252e-16,0.2132551851468616,-0.0012763320363902153,0.0042249740734661145,0,16.0,-0.004497084479000435,-0.004486987735566883,-0.004497084479000435,-0.004486987735566883,0.0006011421882252677,0.000601322910402935,-0.005098226667225703,True
2026-05-07,2026-05-06,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16630.0,16920.0,16610.0,16640.0,741521.0,846056.0,830757.0,16840.0,16955.0,16680.0,16715.0,543123.0,830757.0,831818.0,16840.0,16955.0,16680.0,16715.0,543123.0,830757.0,831818.0,2026-05-08,16510.0,16620.0,16285.0,16310.0,885508.0,817028.0,846056.0,True,-0.004486987735566883,-0.004497084479000435,-0.005085252766975801,-0.005098226667225703,0.012264433143882814,0.012189834306015612,-0.006281782829793636,-0.006301596246858665,-0.004486987735566883,-0.004497084479000435,0.000601322910402935,0.0006011421882252677,0.018491430552874277,-0.004497084479000435,0.0,0.0,0.0,82.77319933790886,0.004952031070171036,82.35227669694432,83.78836570729392,82.2532360755409,82.40179700764604,-0.004497084478999547,8.881784197001252e-16,0.3113671759053407,0.01824819618221518,-0.0012763320363902153,0,17.0,-0.020031018760139574,-0.019831730769230727,-0.020031018760139574,-0.019831730769230727,-0.012187841299114766,-0.012113870381586955,-0.007843177461024808,True
2026-05-08,2026-05-07,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16510.0,16620.0,16285.0,16310.0,885508.0,817028.0,846056.0,16630.0,16920.0,16610.0,16640.0,741521.0,846056.0,830757.0,16630.0,16920.0,16610.0,16640.0,741521.0,846056.0,830757.0,2026-05-11,16340.0,16510.0,16320.0,16335.0,650686.0,809314.0,817028.0,True,-0.019831730769230727,-0.020031018760139574,-0.0078125,-0.007843177461024808,-0.0012019230769231282,-0.0012026459657601407,-0.02133413461538458,-0.021564996664865888,-0.019831730769230727,-0.020031018760139574,-0.012113870381586955,-0.012187841299114766,0.020362350699105747,-0.020031018760139574,0.0,0.0,0.0,82.40179700764604,0.004952031070171036,81.75803296852379,82.3027563862426,80.64382597773532,80.7676267544896,-0.020031018760140462,-8.881784197001252e-16,0.17745779019400665,-0.03491214327701542,0.01824819618221518,0,18.0,0.0015316284201105645,0.001532801961986463,0.0015316284201105645,0.001532801961986463,-0.00030604437882431057,-0.0003059975520195435,0.0018376727989348751,True
2026-05-11,2026-05-08,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16340.0,16510.0,16320.0,16335.0,650686.0,809314.0,817028.0,16510.0,16620.0,16285.0,16310.0,885508.0,817028.0,846056.0,16510.0,16620.0,16285.0,16310.0,885508.0,817028.0,846056.0,2026-05-12,16330.0,16575.0,16240.0,16375.0,629801.0,796850.0,809314.0,True,0.001532801961986463,0.0015316284201105645,0.0018393623543837556,0.0018376727989348751,0.012262415695892148,0.012187841299114766,0.0006131207847945852,0.0006129329030386543,0.001532801961986463,0.0015316284201105645,-0.0003059975520195435,-0.00030604437882431057,0.011574908396076111,0.0015316284201105645,0.0,0.0,0.0,80.7676267544896,0.004952031070171036,80.91618768659472,81.75803296852379,80.8171470651913,80.89142753124386,0.0015316284201114527,8.881784197001252e-16,-0.30813389310387507,-0.00948637908016714,-0.03491214327701542,0,19.0,0.002445736468281723,0.0024487297214570436,0.002445736468281723,0.0024487297214570436,0.0027518745389407684,0.0027556644213104775,-0.0003061380706590455,True
2026-05-12,2026-05-11,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16330.0,16575.0,16240.0,16375.0,629801.0,796850.0,809314.0,16340.0,16510.0,16320.0,16335.0,650686.0,809314.0,817028.0,16340.0,16510.0,16320.0,16335.0,650686.0,809314.0,817028.0,2026-05-13,16385.0,16560.0,16380.0,16495.0,565098.0,801156.0,796850.0,True,0.0024487297214570436,0.002445736468281723,-0.0003060912151821027,-0.0003061380706590455,0.01469237832874204,0.014585491018893393,-0.005815733088460395,-0.005832710319500833,0.0024487297214570436,0.002445736468281723,0.0027556644213104775,0.0027518745389407684,0.020418201338394226,0.002445736468281723,0.0,0.0,0.0,80.89142753124386,0.004952031070171036,80.86666737589302,82.07991498808491,80.42098457957762,81.08950877405071,0.002445736468281723,0.0,-0.032623243543469016,-0.015520500619725652,-0.00948637908016714,0,20.0,0.007301523159229717,0.00732824427480927,0.007301523159229717,0.00732824427480927,0.006691022529766499,0.006713457430576719,0.0006105006294632176,True
2026-05-13,2026-05-12,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16385.0,16560.0,16380.0,16495.0,565098.0,801156.0,796850.0,16330.0,16575.0,16240.0,16375.0,629801.0,796850.0,809314.0,16330.0,16575.0,16240.0,16375.0,629801.0,796850.0,809314.0,2026-05-14,16505.0,16590.0,16385.0,16435.0,561660.0,803422.0,801156.0,True,0.00732824427480927,0.007301523159229717,0.000610687022900791,0.0006105006294632176,0.01129770992366419,0.011234367435799086,0.0003053435114503955,0.00030529690360836526,0.00732824427480927,0.007301523159229717,0.006713457430576719,0.006691022529766499,0.010929070532190721,0.007301523159229717,0.0,0.0,0.0,81.08950877405071,0.004952031070171036,81.13902908475242,82.00563452203235,81.11426892940156,81.68375250247124,0.007301523159229717,0.0,-0.10840454723725657,0.005389222609460731,-0.015520500619725652,0,21.0,-0.0036440975643614593,-0.0036374658987572417,-0.0036440975643614593,-0.0036374658987572417,-0.004250158188973785,-0.0042411390487731015,0.0006060606246123257,True
2026-05-14,2026-05-13,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16505.0,16590.0,16385.0,16435.0,561660.0,803422.0,801156.0,16385.0,16560.0,16380.0,16495.0,565098.0,801156.0,796850.0,16385.0,16560.0,16380.0,16495.0,565098.0,801156.0,796850.0,2026-05-15,16310.0,16370.0,16080.0,16085.0,792896.0,715731.0,803422.0,True,-0.0036374658987572417,-0.0036440975643614593,0.0006062443164596143,0.0006060606246123257,0.005759321006365559,0.0057427995218084504,-0.006668687481054869,-0.006691022529766499,-0.0036374658987572417,-0.0036440975643614593,-0.0042411390487731015,-0.004250158188973785,0.01243382205157495,-0.0036440975643614593,0.0,0.0,0.0,81.68375250247124,0.004952031070171036,81.73327281317295,82.15419545413748,81.13902908475242,81.38663063826097,-0.0036440975643623474,-8.881784197001252e-16,-0.006102471989244407,0.002824416989350098,0.005389222609460731,0,22.0,-0.021526046425194068,-0.021296014602981472,-0.021526046425194068,-0.021296014602981472,-0.013891255941933522,-0.013795217657878611,-0.007634790483260545,True
2026-05-15,2026-05-14,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16310.0,16370.0,16080.0,16085.0,792896.0,715731.0,803422.0,16505.0,16590.0,16385.0,16435.0,561660.0,803422.0,801156.0,16505.0,16590.0,16385.0,16435.0,561660.0,803422.0,801156.0,2026-05-18,16055.0,16150.0,16005.0,16090.0,459571.0,689739.0,715731.0,True,-0.021296014602981472,-0.021526046425194068,-0.0076057195010648115,-0.007634790483260545,-0.00395497414055368,-0.00396281573313928,-0.02160024338302402,-0.021836943365363126,-0.021296014602981472,-0.021526046425194068,-0.013795217657878611,-0.013891255941933522,0.017874127632223846,-0.021526046425194068,0.0,0.0,0.0,81.38663063826097,0.004952031070171036,80.7676267544896,81.06474861869985,79.62865960835025,79.65341976370111,-0.02152604642519318,8.881784197001252e-16,0.34479486164524253,-0.11557555462868763,0.002824416989350098,0,23.0,0.00031080031330255053,0.0003108486167235913,0.00031080031330255053,0.0003108486167235913,0.002177633462814299,0.0021800062285892707,-0.0018668331495117485,True
2026-05-18,2026-05-15,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16055.0,16150.0,16005.0,16090.0,459571.0,689739.0,715731.0,16310.0,16370.0,16080.0,16085.0,792896.0,715731.0,803422.0,16310.0,16370.0,16080.0,16085.0,792896.0,715731.0,803422.0,2026-05-19,16120.0,16255.0,16090.0,16160.0,473012.0,685855.0,689739.0,True,0.0003108486167235913,0.00031080031330255053,-0.001865091700341881,-0.0018668331495117485,0.004041032017407575,0.0040328889776759524,-0.00497357786757846,-0.0049859872691619955,0.0003108486167235913,0.00031080031330255053,0.0021800062285892707,0.002177633462814299,0.009018876246837948,0.00031080031330255053,0.0,0.0,0.0,79.65341976370111,0.004952031070171036,79.50485883159598,79.97530178326222,79.25725727808742,79.67817991905196,0.00031080031330255053,0.0,-0.5453977051145227,-0.036991080230535545,-0.11557555462868763,0,24.0,0.004341092088658627,0.004350528278433741,0.004341092088658627,0.004350528278433741,0.0024783160144679073,0.002481389578163684,0.0018627760741907196,True
2026-05-19,2026-05-18,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16120.0,16255.0,16090.0,16160.0,473012.0,685855.0,689739.0,16055.0,16150.0,16005.0,16090.0,459571.0,689739.0,715731.0,16055.0,16150.0,16005.0,16090.0,459571.0,689739.0,715731.0,2026-05-20,16125.0,16190.0,15935.0,16120.0,475667.0,668930.0,685855.0,True,0.004350528278433741,0.004341092088658627,0.0018645121193288094,0.0018627760741907196,0.010254816656308341,0.0102025927515772,0.0,0.0,0.004350528278433741,0.004341092088658627,0.002481389578163684,0.0024783160144679073,0.0102025927515772,0.004341092088658627,0.0,0.0,0.0,79.67817991905196,0.004952031070171036,79.8267408511571,80.49526504563019,79.67817991905196,80.02482209396393,0.0043410920886568505,-1.7763568394002505e-15,0.02882725068060843,-0.005647021831052257,-0.036991080230535545,0,25.0,-0.0024783160144679073,-0.0024752475247524774,-0.0024783160144679073,-0.0024752475247524774,-0.00031012560335419437,-0.00031007751937983663,-0.002168190411113713,True
2026-05-20,2026-05-19,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16125.0,16190.0,15935.0,16120.0,475667.0,668930.0,685855.0,16120.0,16255.0,16090.0,16160.0,473012.0,685855.0,689739.0,16120.0,16255.0,16090.0,16160.0,473012.0,685855.0,689739.0,2026-05-21,16145.0,16170.0,15955.0,15985.0,443733.0,669978.0,668930.0,True,-0.0024752475247524774,-0.0024783160144679073,-0.0021658415841584455,-0.002168190411113713,0.0018564356435644136,0.0018547145965932543,-0.013923267326732658,-0.014021105223649855,-0.0024752475247524774,-0.0024783160144679073,-0.00031007751937983663,-0.00031012560335419437,0.01587581982024311,-0.0024783160144679073,0.0,0.0,0.0,80.02482209396393,0.004952031070171036,79.85150100650795,80.17338302606906,78.91061510317546,79.8267408511571,-0.002478316014467019,8.881784197001252e-16,0.005597259630174989,-0.024986777359140788,-0.005647021831052257,0,26.0,-0.008409954566676703,-0.00837468982630274,-0.008409954566676703,-0.00837468982630274,-0.009959621698433452,-0.009910188912976126,0.001549667131756749,True
2026-05-21,2026-05-20,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16145.0,16170.0,15955.0,15985.0,443733.0,669978.0,668930.0,16125.0,16190.0,15935.0,16120.0,475667.0,668930.0,685855.0,16125.0,16190.0,15935.0,16120.0,475667.0,668930.0,685855.0,2026-05-22,15990.0,16000.0,15855.0,15895.0,444650.0,661089.0,669978.0,True,-0.00837468982630274,-0.008409954566676703,0.0015508684863523303,0.001549667131756749,0.0031017369727046606,0.0030969365105324442,-0.010235732009925558,-0.010288477348275649,-0.00837468982630274,-0.008409954566676703,-0.009910188912976126,-0.009959621698433452,0.013385413858808093,-0.008409954566676703,0.0,0.0,0.0,79.8267408511571,0.004952031070171036,79.95054162791136,80.07434240466564,79.00965572457888,79.158216656684,-0.008409954566677591,-8.881784197001252e-16,-0.06949484808663797,0.0015654528146367142,-0.024986777359140788,0,27.0,-0.0056461881490399435,-0.005630278385986842,-0.0056461881490399435,-0.005630278385986842,-0.005958932483096646,-0.0059412132582864485,0.00031274433405670266,True
2026-05-22,2026-05-21,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,15990.0,16000.0,15855.0,15895.0,444650.0,661089.0,669978.0,16145.0,16170.0,15955.0,15985.0,443733.0,669978.0,668930.0,16145.0,16170.0,15955.0,15985.0,443733.0,669978.0,668930.0,2026-05-25,15890.0,16015.0,15860.0,15935.0,358590.0,661477.0,661089.0,True,-0.005630278385986842,-0.0056461881490399435,0.0003127932436659542,0.00031274433405670266,0.0009383797309978625,0.000937939727975845,-0.008132624335314365,-0.008165874521495198,-0.005630278385986842,-0.0056461881490399435,-0.0059412132582864485,-0.005958932483096646,0.009103814249471043,-0.0056461881490399435,0.0,0.0,0.0,79.158216656684,0.004952031070171036,79.18297681203487,79.23249712273658,78.51445261756177,78.71253386036861,-0.005646188149038167,1.7763568394002505e-15,0.0020644210014246767,-0.013356380689733882,0.0015654528146367142,0,28.0,0.002513353506534699,0.0025165146272412287,0.002513353506534699,0.0025165146272412287,0.002827967320675029,0.002831969792322253,-0.00031461381414032985,True
2026-05-25,2026-05-22,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,15890.0,16015.0,15860.0,15935.0,358590.0,661477.0,661089.0,15990.0,16000.0,15855.0,15895.0,444650.0,661089.0,669978.0,15990.0,16000.0,15855.0,15895.0,444650.0,661089.0,669978.0,2026-05-26,15940.0,16150.0,15895.0,16105.0,485203.0,669595.0,661477.0,True,0.0025165146272412287,0.002513353506534699,-0.0003145643284051536,-0.00031461381414032985,0.007549543881723908,0.0075211886983552745,-0.002201950298836075,-0.002204378156063669,0.0025165146272412287,0.002513353506534699,0.002831969792322253,0.002827967320675029,0.009725566854418943,0.002513353506534699,0.0,0.0,0.0,78.71253386036861,0.004952031070171036,78.68777370501776,79.30677758878913,78.53921277291262,78.91061510317546,0.002513353506533811,-8.881784197001252e-16,-0.21510724154867944,0.0005867373339309978,-0.013356380689733882,0,29.0,0.010611834913861529,0.010668340131785303,0.010611834913861529,0.010668340131785303,0.010298109421093216,0.01035131744040152,0.0003137254927683131,True
2026-05-26,2026-05-25,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,15940.0,16150.0,15895.0,16105.0,485203.0,669595.0,661477.0,15890.0,16015.0,15860.0,15935.0,358590.0,661477.0,661089.0,15890.0,16015.0,15860.0,15935.0,358590.0,661477.0,661089.0,2026-05-27,16075.0,16170.0,16020.0,16045.0,399455.0,668690.0,669595.0,True,0.010668340131785303,0.010611834913861529,0.0003137747097583521,0.0003137254927683131,0.013492312519610916,0.01340210179936463,-0.0025101976780671498,-0.002513353506534699,0.010668340131785303,0.010611834913861529,0.01035131744040152,0.010298109421093216,0.01591545530589933,0.010611834913861529,0.0,0.0,0.0,78.91061510317546,0.004952031070171036,78.9353752585263,79.97530178326222,78.71253386036861,79.75246038510453,0.010611834913862417,8.881784197001252e-16,0.3023869578046998,0.012197820187356712,0.0005867373339309978,0,30.0,-0.003732508221341746,-0.003725551071095956,-0.003732508221341746,-0.003725551071095956,-0.0018679955618630117,-0.0018662519440124647,-0.0018645126594787342,True
2026-05-27,2026-05-26,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16075.0,16170.0,16020.0,16045.0,399455.0,668690.0,669595.0,15940.0,16150.0,15895.0,16105.0,485203.0,669595.0,661477.0,15940.0,16150.0,15895.0,16105.0,485203.0,669595.0,661477.0,2026-05-28,16020.0,16195.0,15965.0,16150.0,448511.0,669850.0,668690.0,True,-0.003725551071095956,-0.003732508221341746,-0.0018627755355479225,-0.0018645126594787342,0.004036013660353888,0.004027890805852863,-0.005277864017385947,-0.005291841142948783,-0.003725551071095956,-0.003732508221341746,-0.0018662519440124647,-0.0018679955618630117,0.009319731948801646,-0.003732508221341746,0.0,0.0,0.0,79.75246038510453,0.004952031070171036,79.6038994529994,80.07434240466564,79.33153774414,79.45533852089427,-0.003732508221341746,0.0,-0.19446579959035581,-0.0013524754226139635,0.012197820187356712,0,31.0,0.006522775106844847,0.006544094733561767,0.006522775106844847,0.006544094733561767,0.008082108028451884,0.00811485642946308,-0.0015593329216070373,True
2026-05-28,2026-05-27,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16020.0,16195.0,15965.0,16150.0,448511.0,669850.0,668690.0,16075.0,16170.0,16020.0,16045.0,399455.0,668690.0,669595.0,16075.0,16170.0,16020.0,16045.0,399455.0,668690.0,669595.0,2026-05-29,16105.0,16175.0,16040.0,16100.0,371228.0,666188.0,669850.0,True,0.006544094733561767,0.006522775106844847,-0.0015581177937051827,-0.0015593329216070373,0.009348706762231318,0.009305278061471967,-0.0049859769398566955,-0.004998448395074462,0.006544094733561767,0.006522775106844847,0.00811485642946308,0.008082108028451884,0.014303726456546428,0.006522775106844847,0.0,0.0,0.0,79.45533852089427,0.004952031070171036,79.33153774414,80.19814318141992,79.05917603528059,79.97530178326222,0.006522775106844847,0.0,0.11583181552512123,0.0017332295742615855,-0.0013524754226139635,0,32.0,-0.003100777678247013,-0.003095975232198178,-0.003100777678247013,-0.003095975232198178,-0.00031051079274391213,-0.0003104625892580426,-0.002790266885503101,True
2026-05-29,2026-05-28,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16105.0,16175.0,16040.0,16100.0,371228.0,666188.0,669850.0,16020.0,16195.0,15965.0,16150.0,448511.0,669850.0,668690.0,16020.0,16195.0,15965.0,16150.0,448511.0,669850.0,668690.0,2026-06-01,16085.0,16385.0,16055.0,16335.0,554376.0,672276.0,666188.0,True,-0.003095975232198178,-0.003100777678247013,-0.0027863777089783826,-0.002790266885503101,0.001547987616099089,0.001546790718299107,-0.0068111455108359475,-0.006834447230296803,-0.003095975232198178,-0.003100777678247013,-0.0003104625892580426,-0.00031051079274391213,0.00838123794859591,-0.003100777678247013,0.0,0.0,0.0,79.97530178326222,0.004952031070171036,79.75246038510453,80.0991025600165,79.43057836554341,79.72770022975368,-0.0031007776782479013,-8.881784197001252e-16,-0.1891163141333152,-0.0054818855282476875,0.0017332295742615855,0,33.0,0.014490773062615148,0.014596273291925366,0.014490773062615148,0.014596273291925366,0.015422884362044087,0.015542430836182675,-0.0009321112994289393,True
2026-06-01,2026-05-29,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16085.0,16385.0,16055.0,16335.0,554376.0,672276.0,666188.0,16105.0,16175.0,16040.0,16100.0,371228.0,666188.0,669850.0,16105.0,16175.0,16040.0,16100.0,371228.0,666188.0,669850.0,2026-06-02,16290.0,16370.0,16205.0,16355.0,464359.0,680089.0,672276.0,True,0.014596273291925366,0.014490773062615148,-0.0009316770186335033,-0.0009321112994289393,0.01770186335403734,0.017547010160360088,-0.002795031055900621,-0.002798944448940688,0.014596273291925366,0.014490773062615148,0.015542430836182675,0.015422884362044087,0.020345954609300776,0.014490773062615148,0.0,0.0,0.0,79.72770022975368,0.004952031070171036,79.65341976370111,81.13902908475242,79.50485883159598,80.89142753124386,0.014490773062616036,8.881784197001252e-16,0.40102583786318036,0.009097043906868052,-0.0054818855282476875,0,34.0,0.0012236159373149036,0.0012243648607284108,0.0012236159373149036,0.0012243648607284108,0.0039822383763947755,0.003990178023327129,-0.002758622439079872,True
2026-06-02,2026-06-01,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16290.0,16370.0,16205.0,16355.0,464359.0,680089.0,672276.0,16085.0,16385.0,16055.0,16335.0,554376.0,672276.0,666188.0,16085.0,16385.0,16055.0,16335.0,554376.0,672276.0,666188.0,2026-06-03,16340.0,16440.0,16320.0,16355.0,401313.0,684511.0,680089.0,True,0.0012243648607284108,0.0012236159373149036,-0.0027548209366391463,-0.002758622439079872,0.00214263850627483,0.0021403463300107006,-0.007958371594735225,-0.007990208459522918,0.0012243648607284108,0.0012236159373149036,0.003990178023327129,0.0039822383763947755,0.010130554789533619,0.0012236159373149036,0.0,0.0,0.0,80.89142753124386,0.004952031070171036,80.66858613308617,81.06474861869985,80.24766349212163,80.99046815264728,0.0012236159373131272,-1.7763568394002505e-15,-0.1771848472537929,0.011554684381410496,0.009097043906868052,0,35.0,0.0,0.0,0.0,0.0,0.000917571558490593,0.0009179926560587415,-0.000917571558490593,True
2026-06-03,2026-06-02,CF,KQ.m@CZCE.CF,CZCE.CF609,CZCE.CF609,False,16340.0,16440.0,16320.0,16355.0,401313.0,684511.0,680089.0,16290.0,16370.0,16205.0,16355.0,464359.0,680089.0,672276.0,16290.0,16370.0,16205.0,16355.0,464359.0,680089.0,672276.0,2026-06-04,16320.0,16415.0,16070.0,16160.0,473935.0,657793.0,684511.0,True,0.0,0.0,-0.0009171507184346783,-0.000917571558490593,0.005197187404463399,0.005183728637685903,-0.0021400183430143604,-0.002142311454386814,0.0,0.0,0.0009179926560587415,0.000917571558490593,0.0073260400920727164,0.0,0.0,0.0,0.0,80.99046815264728,0.004952031070171036,80.91618768659472,81.41139079361183,80.8171470651913,80.99046815264728,0.0,0.0,-0.145915950186998,0.006481033265943736,0.011554684381410496,0,36.0,-0.011994607897397813,-0.011922959339651484,-0.011994607897397813,-0.011922959339651484,-0.009852296443011,-0.009803921568627416,-0.002142311454386814,True
